Gene	Expected	Observed
ENSG00000104365.9|IKBKB	141.250365711996	106
ENSG00000104368.13|PLAT	94.6719154785172	99
ENSG00000104369.4|JPH1	113.384568813575	99
ENSG00000104371.4|DKK4	41.4954068576428	35
ENSG00000104375.11|STK3	74.1374283591588	69
ENSG00000104381.8|GDAP1	78.0236582727001	68
ENSG00000104388.10|RAB2A	13.1720312522938	12
ENSG00000104408.5|EIF3E	23.2692180656837	29
ENSG00000104412.3|EMC2	26.1120957161187	26
ENSG00000104413.11|ESRP1	36.8744902571385	33
ENSG00000104415.9|WISP1	66.9944834142881	69
ENSG00000104419.10|NDRG1	78.8223233324158	76
ENSG00000104427.7|ZC2HC1A	24.6256044482924	29
ENSG00000104432.8|IL7	27.9627512160284	27
ENSG00000104435.9|STMN2	31.3644506474294	41
ENSG00000104442.5|ARMC1	35.2280399835559	40
ENSG00000104447.7|TRPS1	212.604768619809	184
ENSG00000104450.8|SPAG1	104.758968977226	96
ENSG00000104472.5|CHRAC1	0.90934624148071	2
ENSG00000104490.13|NCALD	36.9666118998952	34
ENSG00000104497.9|SNX16	49.7437544940864	58
ENSG00000104499.2|GML	28.882364805669	18
ENSG00000104517.8|UBR5	484.908304238685	426
ENSG00000104518.6|GSDMD	51.609345066636	57
ENSG00000104522.11|TSTA3	51.3526491112605	68
ENSG00000104524.9|PYCRL	45.9226375145858	61
ENSG00000104529.13|EEF1D	62.6904017723242	83
ENSG00000104537.12|ANXA13	68.0754080409113	75
ENSG00000104549.7|SQLE	71.2817408069358	92
ENSG00000104611.7|SH2D4A	98.6824050821424	102
ENSG00000104613.7|INTS10	50.3031906715099	45
ENSG00000104626.10|ERI1	71.5719443524118	76
ENSG00000104635.9|SLC39A14	116.00855159382	90
ENSG00000104643.5|MTMR9	138.970600295659	153
ENSG00000104660.13|LEPROTL1	23.2508750338439	16
ENSG00000104671.3|DCTN6	25.7989153794375	21
ENSG00000104679.6|R3HCC1	45.4815940389295	48
ENSG00000104687.8|GSR	37.3863441181487	23
ENSG00000104689.5|TNFRSF10A	93.1206577392731	99
ENSG00000104695.8|PPP2CB	49.7578526790937	55
ENSG00000104714.9|ERICH1	62.6410474002306	63
ENSG00000104722.9|NEFM	178.896159043923	146
ENSG00000104723.16|TUSC3	100.37867041671	98
ENSG00000104728.11|ARHGEF10	349.635466437188	318
ENSG00000104731.9|KLHDC4	131.753568922211	144
ENSG00000104738.12|MCM4	146.930541821493	165
ENSG00000104755.10|ADAM2	128.613575294969	132
ENSG00000104756.11|KCTD9	68.2556658453507	62
ENSG00000104760.12|FGL1	68.9405077050664	91
ENSG00000104763.13|ASAH1	103.879308719814	79
ENSG00000104765.10|BNIP3L	34.9185215247444	40
ENSG00000104774.8|MAN2B1	131.576636647492	113
ENSG00000104783.7|KCNN4	74.1418934697375	73
ENSG00000104804.3|TULP2	96.5446761077302	100
ENSG00000104805.11|NUCB1	36.346074833325	40
ENSG00000104808.3|DHDH	55.5734074655086	55
ENSG00000104812.10|GYS1	145.921245757784	109
ENSG00000104814.8|MAP4K1	145.461107068579	143
ENSG00000104818.14|CGB2	31.1018884973996	38
ENSG00000104823.4|ECH1	58.6208527932174	53
ENSG00000104824.12|HNRNPL	53.4399847443749	79
ENSG00000104825.12|NFKBIB	56.6732047469207	70
ENSG00000104826.7|LHB	40.1918022401127	33
ENSG00000104827.12|CGB	8.54433604928654	10
ENSG00000104833.6|TUBB4A	82.4504142667024	78
ENSG00000104835.10|SARS2	117.031685793815	113
ENSG00000104848.1|KCNA7	87.3854733267403	81
ENSG00000104852.10|SNRNP70	61.7853652442846	68
ENSG00000104853.11|CLPTM1	127.761955018552	112
ENSG00000104856.9|RELB	73.2048323785937	77
ENSG00000104859.10|CLASRP	113.531400393879	118
ENSG00000104863.7|LIN7B	29.4669525707499	34
ENSG00000104866.6|PPP1R37	79.8444434061306	88
ENSG00000104870.8|FCGRT	62.326806390657	67
ENSG00000104872.6|PIH1D1	57.8768177806066	60
ENSG00000104879.4|CKM	77.5018749011981	66
ENSG00000104880.13|ARHGEF18	22.1532913304977	20
ENSG00000104881.10|PPP1R13L	84.8210631950938	91
ENSG00000104883.3|PEX11G	27.6675382306134	27
ENSG00000104884.10|ERCC2	165.929771917502	189
ENSG00000104885.13|DOT1L	95.6984073921367	110
ENSG00000104886.5|PLEKHJ1	22.6555828529121	25
ENSG00000104888.5|SLC17A7	95.1512857249979	102
ENSG00000104889.4|RNASEH2A	62.6320503276211	60
ENSG00000104892.12|KLC3	88.4308931997243	131
ENSG00000104894.7|CD37	51.5816171470798	64
ENSG00000104897.5|SF3A2	47.3042586693772	50
ENSG00000104899.4|AMH	84.3342119863576	103
ENSG00000104901.2|DKKL1	41.7413975652016	50
ENSG00000104903.4|LYL1	11.7078848840376	7
ENSG00000104904.8|OAZ1	29.014671025668	64
ENSG00000104907.8|TRMT1	124.253703568223	129
ENSG00000104915.10|STX10	45.1257867055734	43
ENSG00000104918.4|RETN	21.3114507547167	19
ENSG00000104921.10|FCER2	56.3252877183224	62
ENSG00000104936.13|DMPK	97.3156218009969	121
ENSG00000104938.12|CLEC4M	78.9836617122287	71
ENSG00000104941.3|RSPH6A	132.023822335423	125
ENSG00000104946.6|TBC1D17	129.828873768674	151
ENSG00000104951.11|IL4I1	99.4902584987777	100
ENSG00000104953.14|TLE6	109.214306150576	126
ENSG00000104957.9|CCDC130	59.748026905012	78
ENSG00000104960.11|PTOV1	69.0057717639625	102
ENSG00000104964.10|AES	38.3975154521715	49
ENSG00000104967.6|NOVA2	61.3745568430523	41
ENSG00000104969.5|SGTA	53.0452137887389	57
ENSG00000104972.10|LILRB1	153.833741985975	168
ENSG00000104973.10|MED25	122.444199387335	130
ENSG00000104974.6|LILRA1	117.853741710729	168
ENSG00000104976.7|SNAPC2	54.6427824137056	77
ENSG00000104979.4|C19orf53	13.6810836121605	19
ENSG00000104980.3|TIMM44	83.5514586557521	73
ENSG00000104983.4|CCDC61	51.4126113726445	57
ENSG00000104998.2|IL27RA	115.525871704851	107
ENSG00000105011.4|ASF1B	35.6024914443496	36
ENSG00000105048.12|TNNT1	54.01370845727	48
ENSG00000105053.6|VRK3	74.7767206288817	75
ENSG00000105058.7|FAM32A	15.9048410703818	17
ENSG00000105063.14|PPP6R1	153.987740013712	196
ENSG00000105072.4|C19orf44	110.759091468404	99
ENSG00000105085.6|MED26	39.053653484036	50
ENSG00000105088.4|OLFM2	82.3989848952035	71
ENSG00000105122.8|RASAL3	123.824842623286	127
ENSG00000105127.4|AKAP8	120.07638702003	130
ENSG00000105131.3|EPHX3	75.5013010317044	73
ENSG00000105135.11|ILVBL	120.282239248943	112
ENSG00000105136.15|ZNF419	94.6232337050701	103
ENSG00000105137.8|SYDE1	88.0057324491057	83
ENSG00000105141.4|CASP14	45.1644704046815	48
ENSG00000105143.8|SLC1A6	85.8926759727449	60
ENSG00000105146.8|AURKC	72.4766897005193	65
ENSG00000105171.5|POP4	34.7589812975353	47
ENSG00000105173.9|CCNE1	70.3914769992635	73
ENSG00000105176.13|URI1	90.8345120557759	101
ENSG00000105185.7|PDCD5	16.3520598630882	14
ENSG00000105186.10|ANKRD27	193.625766601587	186
ENSG00000105193.4|RPS16	21.1540673431893	34
ENSG00000105197.6|TIMM50	83.4690294472546	95
ENSG00000105198.6|LGALS13	30.8783614366116	35
ENSG00000105202.3|FBL	56.2738105205619	57
ENSG00000105204.9|DYRK1B	96.7178267389204	113
ENSG00000105205.6|CLC	31.8166855822232	32
ENSG00000105219.4|CNTD2	34.8356654777638	36
ENSG00000105220.10|GPI	112.853595226071	86
ENSG00000105221.12|AKT2	93.0289802155069	88
ENSG00000105223.14|PLD3	89.9835481958629	87
ENSG00000105227.10|PRX	312.491905318041	256
ENSG00000105229.2|PIAS4	107.728640546084	121
ENSG00000105245.5|NUMBL	86.2896015277489	87
ENSG00000105246.5|EBI3	38.1109956465305	37
ENSG00000105248.11|CCDC94	60.7991396793344	60
ENSG00000105251.6|SHD	66.1131864824668	71
ENSG00000105254.7|TBCB	37.1439579715297	45
ENSG00000105255.6|FSD1	101.090855438836	86
ENSG00000105258.4|POLR2I	21.6398898693036	24
ENSG00000105270.10|CLIP3	86.6333533006134	75
ENSG00000105278.6|ZFR2	116.571203331624	127
ENSG00000105281.8|SLC1A5	90.6832612603188	84
ENSG00000105287.8|PRKD2	150.453402522162	163
ENSG00000105289.10|TJP3	172.226903743487	146
ENSG00000105290.7|APLP1	115.089185359362	132
ENSG00000105298.9|CACTIN	84.1558294615654	97
ENSG00000105321.8|CCDC9	89.2954425016705	109
ENSG00000105323.12|HNRNPUL1	136.515471587573	124
ENSG00000105325.9|FZR1	84.9870252025727	106
ENSG00000105327.11|BBC3	7.79206703340441	5
ENSG00000105329.5|TGFB1	66.7994970813478	52
ENSG00000105339.6|DENND3	14.9551496203829	21
ENSG00000105341.14|ATP5SL	43.4033891983994	49
ENSG00000105352.6|CEACAM4	46.1465523648014	51
ENSG00000105355.4|PLIN3	79.4006740925716	88
ENSG00000105357.11|MYH14	316.028272195356	322
ENSG00000105364.9|MRPL4	59.8765268231377	61
ENSG00000105366.11|SIGLEC8	111.906157936874	95
ENSG00000105369.5|CD79A	47.011067805341	30
ENSG00000105370.3|LIM2	48.990088181219	44
ENSG00000105371.8|ICAM4	28.209346114991	26
ENSG00000105372.2|RPS19	26.5640525265099	41
ENSG00000105373.14|GLTSCR2	62.0854519017363	83
ENSG00000105374.5|NKG7	34.9609844863975	37
ENSG00000105376.4|ICAM5	136.904864068675	120
ENSG00000105379.5|ETFB	77.4763419658894	65
ENSG00000105383.10|CD33	68.7489820414462	64
ENSG00000105388.10|CEACAM5	6.88113091402965	4
ENSG00000105392.11|CRX	68.4509851572869	67
ENSG00000105393.11|BABAM1	55.4506044052565	55
ENSG00000105397.9|TYK2	173.283914636507	166
ENSG00000105398.3|SULT2A1	45.7399969492845	54
ENSG00000105401.2|CDC37	67.1061645415394	67
ENSG00000105402.3|NAPA	45.8476089885569	55
ENSG00000105404.6|RABAC1	30.1022088170662	38
ENSG00000105409.11|ATP1A3	193.301871077166	184
ENSG00000105419.13|MEIS3	68.8775957425364	75
ENSG00000105426.10|PTPRS	317.913976588297	382
ENSG00000105427.5|CNFN	16.3153056503661	17
ENSG00000105428.4|ZNRF4	86.5081460361756	86
ENSG00000105429.8|MEGF8	433.057336362476	447
ENSG00000105438.4|KDELR1	38.2866500337425	41
ENSG00000105443.9|CYTH2	55.6669223502319	65
ENSG00000105447.8|GRWD1	74.6376652219043	82
ENSG00000105464.3|GRIN2D	132.369479292342	125
ENSG00000105467.4|SYNGR4	47.1793769124744	35
ENSG00000105472.8|CLEC11A	34.6216483381927	37
ENSG00000105479.11|CCDC114	114.729012472572	105
ENSG00000105483.12|CARD8	89.8829585269556	88
ENSG00000105486.9|LIG1	167.197313750442	162
ENSG00000105492.11|SIGLEC6	97.7921688437076	80
ENSG00000105497.3|ZNF175	128.337251289426	102
ENSG00000105499.9|PLA2G4C	101.985212895396	107
ENSG00000105501.7|SIGLEC5	105.025144401254	92
ENSG00000105507.2|CABP5	28.010903735815	27
ENSG00000105509.6|HAS1	81.3027202895922	106
ENSG00000105514.3|RAB3D	41.5803765292557	37
ENSG00000105516.6|DBP	28.8929638104395	31
ENSG00000105518.9|TMEM205	38.0553588307514	24
ENSG00000105519.8|CAPS	35.9289781324185	28
ENSG00000105523.3|FAM83E	64.7294924818191	83
ENSG00000105538.4|RASIP1	113.668162073724	102
ENSG00000105549.6|THEG	56.2741803477176	55
ENSG00000105550.4|FGF21	39.2641104551979	44
ENSG00000105552.10|BCAT2	73.645674815678	74
ENSG00000105556.6|MIER2	106.102383527851	120
ENSG00000105559.7|PLEKHA4	118.638007246967	147
ENSG00000105568.13|PPP2R1A	97.9118910000086	93
ENSG00000105576.11|TNPO2	161.877367507873	163
ENSG00000105583.5|WDR83OS	9.05866743691906	11
ENSG00000105605.3|CACNG7	47.95899799319	49
ENSG00000105607.8|GCDH	84.8729485848729	71
ENSG00000105609.12|LILRB5	145.976359492058	142
ENSG00000105610.4|KLF1	48.1442142015131	47
ENSG00000105612.4|DNASE2	72.3315968185449	61
ENSG00000105613.5|MAST1	259.858497904947	250
ENSG00000105617.3|LENG1	61.1393358871476	70
ENSG00000105618.9|PRPF31	90.9195228692466	70
ENSG00000105619.9|TFPT	42.5171608641963	43
ENSG00000105639.14|JAK3	230.14781836423	186
ENSG00000105640.8|RPL18A	29.0592382006747	38
ENSG00000105641.3|SLC5A5	139.554857720242	137
ENSG00000105643.5|ARRDC2	69.7614834626777	89
ENSG00000105647.10|PIK3R2	95.7074527826133	95
ENSG00000105649.5|RAB3A	36.6065730316036	35
ENSG00000105650.17|PDE4C	121.237947684259	103
ENSG00000105655.14|ISYNA1	92.0534609114351	111
ENSG00000105656.8|ELL	92.5976495033877	113
ENSG00000105662.11|CRTC1	109.259806280128	112
ENSG00000105664.6|COMP	123.187010218738	98
ENSG00000105668.3|UPK1A	41.7552958100929	41
ENSG00000105669.8|COPE	47.670116666039	62
ENSG00000105671.7|DDX49	84.52576512217	71
ENSG00000105672.10|ETV2	36.6530852677231	51
ENSG00000105675.4|ATP4A	185.516230252123	194
ENSG00000105676.9|ARMC6	50.0924145519953	38
ENSG00000105677.7|TMEM147	44.1316841011118	38
ENSG00000105679.4|GAPDHS	70.2793110463939	42
ENSG00000105695.10|MAG	112.208040010761	110
ENSG00000105696.4|TMEM59L	51.1216001226378	57
ENSG00000105697.3|HAMP	16.6840459607701	23
ENSG00000105698.11|USF2	30.9108183256402	41
ENSG00000105699.12|LSR	99.0151011259697	117
ENSG00000105700.6|KXD1	34.4762654396001	34
ENSG00000105701.11|FKBP8	78.8532279815379	80
ENSG00000105705.11|SUGP1	111.932399477182	109
ENSG00000105707.9|HPN	73.2026875641901	60
ENSG00000105708.8|ZNF14	101.694120386551	106
ENSG00000105711.6|SCN1B	60.0553552510826	56
ENSG00000105717.9|PBX4	54.5372773014294	55
ENSG00000105722.5|ERF	105.613752673977	133
ENSG00000105723.7|GSK3A	72.5835346556803	58
ENSG00000105726.12|ATP13A1	185.056963133446	195
ENSG00000105732.9|ZNF574	162.026778016733	191
ENSG00000105737.5|GRIK5	113.255785437819	122
ENSG00000105738.6|SIPA1L3	302.813880122421	308
ENSG00000105750.10|ZNF85	94.6738271980723	99
ENSG00000105755.3|ETHE1	43.5156786453535	45
ENSG00000105767.2|CADM4	58.4288479772926	49
ENSG00000105771.9|SMG9	94.6137371200622	94
ENSG00000105778.13|AVL9	98.3073627610515	99
ENSG00000105784.11|RUNDC3B	66.9601484099941	61
ENSG00000105792.15|C7orf63	88.280116277012	107
ENSG00000105793.11|GTPBP10	61.8943095392649	62
ENSG00000105808.13|RASA4	1.41192222131187	14
ENSG00000105810.5|CDK6	50.6871129534677	51
ENSG00000105819.9|PMPCB	74.0487576804848	90
ENSG00000105821.10|DNAJC2	53.9307552975084	63
ENSG00000105825.7|TFPI2	34.5879573149118	37
ENSG00000105829.7|BET1	2.82306887493207	1
ENSG00000105835.7|NAMPT	91.841845396908	76
ENSG00000105849.5|TWISTNB	75.4659500107294	56
ENSG00000105851.6|PIK3CG	206.690769934894	198
ENSG00000105852.6|PON3	59.8465153934528	54
ENSG00000105854.8|PON2	66.0340172126983	65
ENSG00000105855.5|ITGB8	141.677513948336	121
ENSG00000105856.9|HBP1	93.4172902575587	99
ENSG00000105865.6|DUS4L	51.8226332995639	36
ENSG00000105866.9|SP4	156.009898758727	139
ENSG00000105875.9|WDR91	119.205648703206	132
ENSG00000105879.7|CBLL1	97.8404539081915	98
ENSG00000105880.4|DLX5	48.2279489222274	59
ENSG00000105887.10|MTPN	21.2115869531364	22
ENSG00000105889.10|STEAP1B	62.2516236848526	54
ENSG00000105894.7|PTN	29.0376418659425	26
ENSG00000105926.11|MPP6	98.0929477184468	99
ENSG00000105928.9|DFNA5	81.56575115862	65
ENSG00000105929.11|ATP6V0A4	170.364484928828	141
ENSG00000105939.8|ZC3HAV1	118.613516695603	114
ENSG00000105948.9|TTC26	85.866917538508	86
ENSG00000105953.10|OGDH	197.499017314762	185
ENSG00000105954.2|NPVF	39.5329104425189	31
ENSG00000105963.9|ADAP1	9.22531575567393	11
ENSG00000105967.11|TFEC	73.6159221098069	69
ENSG00000105968.14|H2AFV	21.4911209135683	19
ENSG00000105971.10|CAV2	19.4187442167059	13
ENSG00000105974.7|CAV1	35.0371976161686	24
ENSG00000105976.10|MET	299.666034800853	230
ENSG00000105982.12|RNF32	67.7981519579548	70
ENSG00000105983.15|LMBR1	73.5541944933161	78
ENSG00000105989.4|WNT2	54.5843576127359	57
ENSG00000105991.7|HOXA1	66.7275851761117	61
ENSG00000105993.10|DNAJB6	53.4651275151316	61
ENSG00000105996.5|HOXA2	67.7838850946322	58
ENSG00000105997.18|HOXA3	69.586812236431	74
ENSG00000106003.8|LFNG	68.8070615488701	67
ENSG00000106004.4|HOXA5	39.0679398216505	39
ENSG00000106006.6|HOXA6	42.6176543186084	37
ENSG00000106009.11|BRAT1	141.703355782524	164
ENSG00000106012.13|IQCE	134.487129405325	143
ENSG00000106013.8|ANKRD7	37.0693182270469	31
ENSG00000106018.9|VIPR2	52.7846129109024	65
ENSG00000106025.4|TSPAN12	61.0325114926003	55
ENSG00000106028.6|SSBP1	24.7189423502631	24
ENSG00000106031.6|HOXA13	41.8370289026964	39
ENSG00000106034.13|CPED1	180.523582493561	196
ENSG00000106038.8|EVX1	35.9694766618991	49
ENSG00000106049.4|HIBADH	22.1296593476258	23
ENSG00000106052.9|TAX1BP1	121.825273919957	148
ENSG00000106066.9|CPVL	55.0204234602755	49
ENSG00000106069.16|CHN2	75.6721233115816	66
ENSG00000106070.13|GRB10	130.148233449336	96
ENSG00000106077.14|ABHD11	52.2551092066795	54
ENSG00000106078.13|COBL	127.042299262965	129
ENSG00000106080.6|FKBP14	31.924296857265	31
ENSG00000106086.14|PLEKHA8	86.1799017011401	87
ENSG00000106089.7|STX1A	40.8470648096944	39
ENSG00000106100.6|NOD1	195.600339740317	183
ENSG00000106105.9|GARS	145.813795572606	127
ENSG00000106113.14|CRHR2	72.8615197397156	53
ENSG00000106123.7|EPHB6	227.340336297184	203
ENSG00000106125.14|FAM188B	146.558609782338	153
ENSG00000106128.14|GHRHR	60.7864238941228	59
ENSG00000106144.15|CASP2	87.910878167095	88
ENSG00000106153.12|CHCHD2	26.1732229905379	25
ENSG00000106178.2|CCL24	23.507454602155	21
ENSG00000106211.8|HSPB1	38.2912550838329	52
ENSG00000106236.3|NPTX2	53.5626066574283	63
ENSG00000106244.8|PDAP1	30.2324841122508	33
ENSG00000106245.5|BUD31	23.4042695476306	22
ENSG00000106246.13|PTCD1	162.318162771099	173
ENSG00000106258.9|CYP3A5	96.0120046934643	83
ENSG00000106261.12|ZKSCAN1	101.073147982321	94
ENSG00000106263.13|EIF3B	132.696157621591	158
ENSG00000106266.4|SNX8	90.0793500887381	99
ENSG00000106268.11|NUDT1	40.6495395792803	34
ENSG00000106278.7|PTPRZ1	421.072799325111	373
ENSG00000106290.10|TAF6	136.571940321716	167
ENSG00000106299.7|WASL	80.4099860403881	89
ENSG00000106302.5|HYAL4	90.9085366261748	70
ENSG00000106304.11|SPAM1	88.1333896448567	71
ENSG00000106305.5|AIMP2	69.2070249596128	72
ENSG00000106327.8|TFR2	141.346610467712	129
ENSG00000106328.8|FSCN3	91.0528760207137	76
ENSG00000106330.7|MOSPD3	49.5567009402206	44
ENSG00000106331.10|PAX4	69.6764916638138	72
ENSG00000106333.8|PCOLCE	84.2201110314251	101
ENSG00000106336.8|FBXO24	103.097922419587	95
ENSG00000106341.6|PPP1R17	27.1453435893374	28
ENSG00000106344.4|RBM28	139.319970697238	117
ENSG00000106346.7|USP42	261.066127182104	285
ENSG00000106348.12|IMPDH1	103.395913852349	109
ENSG00000106351.8|AGFG2	36.5766343859318	33
ENSG00000106355.5|LSM5	11.4696386922936	18
ENSG00000106366.7|SERPINE1	84.6009997166064	70
ENSG00000106367.9|AP1S1	4.27325105756464	5
ENSG00000106384.6|MOGAT3	54.0204412499611	55
ENSG00000106392.6|C1GALT1	77.1789762188776	73
ENSG00000106397.7|PLOD3	43.3525477224645	44
ENSG00000106399.7|RPA3	23.6936258766996	19
ENSG00000106400.7|ZNHIT1	29.9652898373191	33
ENSG00000106404.9|CLDN15	39.9668480974886	48
ENSG00000106415.8|GLCCI1	81.1339783140691	68
ENSG00000106436.4|MYL10	26.6309061206279	29
ENSG00000106443.10|PHF14	150.819115483922	135
ENSG00000106459.10|NRF1	84.4550697193153	71
ENSG00000106460.14|TMEM106B	57.9752216863422	54
ENSG00000106462.6|EZH2	129.745415940428	139
ENSG00000106477.14|CEP41	77.1529901715473	67
ENSG00000106479.6|ZNF862	198.187951851869	225
ENSG00000106483.7|SFRP4	64.1597958268277	52
ENSG00000106484.10|MEST	53.8755530185546	49
ENSG00000106511.5|MEOX2	70.3984507113009	69
ENSG00000106524.4|ANKMY2	74.25650136455	78
ENSG00000106526.6|ACTR3C	25.0031172175584	27
ENSG00000106536.15|POU6F2	118.598378184085	121
ENSG00000106537.7|TSPAN13	41.1809906315078	40
ENSG00000106538.5|RARRES2	25.3267778894888	18
ENSG00000106541.7|AGR2	37.6974430500954	27
ENSG00000106546.8|AHR	170.316620995243	157
ENSG00000106554.7|CHCHD3	35.5971662900028	37
ENSG00000106560.6|GIMAP2	67.2371569915071	58
ENSG00000106565.13|TMEM176B	55.6560447870546	64
ENSG00000106571.8|GLI3	325.404303407437	321
ENSG00000106591.3|MRPL32	28.9696818929149	33
ENSG00000106603.13|COA1	23.9346860310469	25
ENSG00000106605.6|BLVRA	57.851846246407	40
ENSG00000106608.12|URGCP	164.881552325433	145
ENSG00000106609.12|TMEM248	57.1016663135709	68
ENSG00000106615.5|RHEB	25.9152963062471	31
ENSG00000106617.9|PRKAG2	99.4931120918161	96
ENSG00000106624.4|AEBP1	169.809712882876	169
ENSG00000106628.6|POLD2	94.1266089559309	86
ENSG00000106631.4|MYL7	22.1013701053632	20
ENSG00000106633.11|GCK	95.7605694940003	75
ENSG00000106635.3|BCL7B	29.7425323729511	32
ENSG00000106636.3|YKT6	35.6521844999019	33
ENSG00000106638.11|TBL2	80.3985526087606	71
ENSG00000106648.9|GALNTL5	78.1680820892494	72
ENSG00000106665.11|CLIP2	147.995615947891	170
ENSG00000106682.10|EIF4H	37.560755378122	47
ENSG00000106683.10|LIMK1	116.35805064278	123
ENSG00000106686.12|SPATA6L	72.1292190164535	63
ENSG00000106688.7|SLC1A1	77.7655329884183	76
ENSG00000106689.6|LHX2	3.42819898271962	4
ENSG00000106692.9|FKTN	77.0135281955611	41
ENSG00000106701.7|FSD1L	46.8319041700713	33
ENSG00000106714.13|CNTNAP3	143.700088417328	148
ENSG00000106723.12|SPIN1	45.4480928309673	31
ENSG00000106733.16|NMRK1	30.4059142876299	28
ENSG00000106771.8|TMEM245	51.7175563537783	56
ENSG00000106772.13|PRUNE2	124.779505618952	152
ENSG00000106780.7|MEGF9	76.6212810615668	51
ENSG00000106785.10|TRIM14	47.752255773311	52
ENSG00000106789.8|CORO2A	95.5919551291788	99
ENSG00000106799.8|TGFBR1	86.7584497423356	77
ENSG00000106803.5|SEC61B	13.5917318403515	19
ENSG00000106804.6|C5	293.697437712123	261
ENSG00000106809.6|OGN	46.755991835038	54
ENSG00000106823.8|ECM2	121.472875240743	123
ENSG00000106829.14|TLE4	91.1433755146621	87
ENSG00000106852.11|LHX6	47.8689851831048	42
ENSG00000106853.12|PTGR1	57.4297028023438	55
ENSG00000106868.12|SUSD1	9.10080007462255	11
ENSG00000106927.7|AMBP	64.6870304675204	59
ENSG00000106948.12|AKNA	207.050640701481	209
ENSG00000106952.3|TNFSF8	47.8401725745176	40
ENSG00000106976.14|DNM1	137.623873099009	124
ENSG00000106991.9|ENG	126.643396351073	122
ENSG00000106992.13|AK1	13.8615209225958	15
ENSG00000106993.7|CDC37L1	65.3393094199461	56
ENSG00000107014.7|RLN2	39.6417879918383	34
ENSG00000107018.6|RLN1	43.0451010665989	42
ENSG00000107020.5|PLGRKT	28.9453780614404	32
ENSG00000107021.11|TBC1D13	78.7249859994042	71
ENSG00000107036.7|KIAA1432	36.7926929916278	43
ENSG00000107077.13|KDM4C	266.204158588124	227
ENSG00000107099.11|DOCK8	565.320313083252	490
ENSG00000107104.14|KANK1	385.39439122641	360
ENSG00000107105.10|ELAVL2	93.3379958204091	93
ENSG00000107130.6|NCS1	34.8741388360102	24
ENSG00000107140.11|TESK1	118.771845725699	108
ENSG00000107147.7|KCNT1	198.40429218175	260
ENSG00000107159.8|CA9	87.0109370096657	89
ENSG00000107164.15|FUBP3	82.710063992884	79
ENSG00000107165.8|TYRP1	135.622119894411	122
ENSG00000107175.6|CREB3	75.4752985071924	77
ENSG00000107185.8|RGP1	71.5435771440741	74
ENSG00000107186.12|MPDZ	433.015689400541	433
ENSG00000107187.11|LHX3	51.1818090931114	49
ENSG00000107201.5|DDX58	144.822392008303	125
ENSG00000107223.8|EDF1	32.1887289944076	45
ENSG00000107242.13|PIP5K1B	91.6797428438879	89
ENSG00000107249.17|GLIS3	274.398251259042	256
ENSG00000107262.12|BAG1	49.748795205053	49
ENSG00000107263.14|RAPGEF1	127.571809541554	120
ENSG00000107281.5|NPDC1	46.4709397450998	61
ENSG00000107282.5|APBA1	123.440721233497	157
ENSG00000107290.9|SETX	537.358781372833	498
ENSG00000107295.8|SH3GL2	80.9452610983477	84
ENSG00000107317.7|PTGDS	6.72682777793823	8
ENSG00000107331.12|ABCA2	363.511742056321	407
ENSG00000107338.8|SHB	43.7200344268428	40
ENSG00000107341.4|UBE2R2	38.2470071151663	37
ENSG00000107362.9|ABHD17B	52.2984887665168	67
ENSG00000107371.8|EXOSC3	39.6923921545217	67
ENSG00000107372.8|ZFAND5	30.84858122136	27
ENSG00000107404.13|DVL1	116.326644300562	191
ENSG00000107438.4|PDLIM1	47.7490445283303	61
ENSG00000107443.11|CCNJ	70.0817357536861	54
ENSG00000107447.4|DNTT	86.0529904749493	88
ENSG00000107485.11|GATA3	97.5085805274297	101
ENSG00000107518.12|ATRNL1	191.037913736612	175
ENSG00000107521.14|HPS1	116.79092491133	120
ENSG00000107537.9|PHYH	67.5230237151804	57
ENSG00000107551.16|RASSF4	51.7024673424923	59
ENSG00000107554.11|DNMBP	290.538917002517	259
ENSG00000107560.6|RAB11FIP2	89.7629052341118	88
ENSG00000107562.12|CXCL12	31.7532524820798	27
ENSG00000107566.9|ERLIN1	53.9122111376871	59
ENSG00000107581.8|EIF3A	232.709290208104	230
ENSG00000107593.15|PKD2L1	137.091356428469	156
ENSG00000107611.10|CUBN	774.791353802839	670
ENSG00000107614.17|TRDMT1	23.5088982073713	34
ENSG00000107618.4|RBP3	295.370944488864	306
ENSG00000107623.4|GDF10	78.4680591000402	91
ENSG00000107625.8|DDX50	111.483145402693	125
ENSG00000107643.11|MAPK8	70.4463146223221	71
ENSG00000107651.8|SEC23IP	147.709414988425	124
ENSG00000107669.13|ATE1	11.3001852271974	14
ENSG00000107672.10|NSMCE4A	43.4721420985327	40
ENSG00000107679.10|PLEKHA1	49.2614276001089	57
ENSG00000107719.8|PALD1	114.507351636483	116
ENSG00000107731.8|UNC5B	167.881397352217	191
ENSG00000107736.15|CDH23	327.326487705575	312
ENSG00000107738.15|C10orf54	49.9385428549596	64
ENSG00000107742.8|SPOCK2	62.5958965416435	66
ENSG00000107745.12|MICU1	59.258269150772	69
ENSG00000107758.11|PPP3CB	80.4462863641905	78
ENSG00000107771.11|CCSER2	138.836473197432	144
ENSG00000107779.7|BMPR1A	109.027023095298	86
ENSG00000107789.11|MINPP1	78.6291665487721	80
